-0.5124218 0.1019990762
-0.5576598969 -0.2524000457
-0.6315666464 0.3157625646
-0.8667089932 0.2316899039
-0.8395727937 0.1179365519
-1.019500373 0.3839930378
-0.4260395925 0.7227121032
-0.8863737613 0.261961921
-0.2241096179 0.1001783875
-0.8922292125 0.2196123172
-0.3703109094 -0.4973020271
1.307343345 -2.00184764
5.826379837 -1.282507804
-0.0882805155 -0.7371767349
0.1751500822 -0.3870428816
-0.6174991035 0.3885542475
-0.401645816 -0.4023898815
-0.8925862801 0.4099564138
-0.643738719 0.0269444577
-0.0317143364 0.3777124925
0.6373611535 1.05643417
0.8568051022 0.8381689522
1.423308512 -3.164827128
-0.7339878843 -0.016223335
-0.3225967056 0.0304257835
-1.210477808 0.5029027376
-0.6517607062 0.4575187112
-0.0530850648 -0.2382903194
-0.172198637 -0.584457694
-0.662757676 -0.0034643882
-0.4466890262 -0.3250147201
-0.5761064477 -0.019570068
-0.7853921344 0.3033734219
-0.3960525529 0.0237451422
1.592850243 -0.1057830314
-0.1895525124 0.5722011478
-0.7607412466 0.1933321127
-0.5247379183 0.2933502809
-1.074082438 0.288377096
-0.3227774957 0.2507811614
-0.3559129149 0.4751837783
0.4314510911 -1.270700648
-0.1010741395 -0.4538595393
-1.325015135 0.3571801579
-0.585161 0.1410874156
-0.6987208633 0.0072885336
1.50925013 1.625683417
0.4054850454 -1.053834733
-0.7398149516 -0.1114400511
-0.2823588633 -0.607630842
-0.2865214998 -0.1214399183
-1.137679 0.4761205341
-0.3120476425 -0.435729736
-0.5267585958 0.5500921111
-0.9528105862 0.329822582
-1.141840049 0.3368868124
-0.8564174498 0.3458613958
-0.872683937 0.1562215875
-0.4628882696 0.367724076
-0.3797195621 0.2189945479
-0.8307857909 0.1796592633
-0.7677116232 0.1416989578
-0.5752618249 -0.0182634325
0.6562855631 -0.9218676678
-0.7599950235 0.1930534368
-0.0552915594 -0.6079045228
-0.4608742673 -0.0770434864
-0.7753918302 0.3326688828
0.7786693997 -0.8792598135
-0.872834348 0.1192274497
-0.7419843371 0.3556478612
-0.9829581221 0.219984407
1.995102229 1.242091471
-0.6227666587 0.0417423503
-0.9115459258 0.2708620366
0.1915440076 0.6942904992
0.5022516147 0.7010695167
-0.7452596634 0.045570793
-0.6981443012 0.1520887802
-0.1142219246 0.2764569646
-0.9815389513 0.2209674642
1.83022793 1.630102542
-0.2389474816 0.2283599675
-0.4207802734 -0.0334672838
-0.3223843512 -0.2139869458
-0.5729294581 0.3861947393
-0.804415329 0.1251677754
9.451161258 0.6499308048
-0.9396461874 0.1414776365
0.8094743461 0.4300598283
-0.9926087635 0.3308965649
-0.0459935825 0.071947682
-0.9929969029 0.178126856
-0.9163946082 0.2196128115
-0.5720838921 -0.0212463618
-0.6382754818 0.4124940461
-0.3435353137 -0.0178498233
-0.6165568864 0.0364636187
-0.215346497 -0.2167573134
-0.405258018 0.2313658204
0.1928444673 -0.9681866299
-0.1979856472 -0.3725698339
-0.5024769469 0.0944159596
-0.6888156056 0.0581577181
0.6761108618 -1.549460652
-0.7936075645 0.0047347712
1.233847202 -1.707787889
-0.2392650274 -0.3047850773
0.9501086942 0.1914899437
-0.9266919514 0.2444887722
-0.8133595284 -0.0638585973
-0.135446605 -0.418060962
-0.5628806723 -0.0853619122
-0.7902173462 0.2043254184
-0.7046051006 0.3107868221
0.1847473808 -0.1078383073
-0.9488247323 0.2139417738
0.6014076409 -0.6951313564
3.661033827 1.282200511
-0.7248084267 -0.0172362161
-0.5203700393 0.2079750221
-0.1711935442 0.1857887859
-0.3185860184 -0.6699810677
-1.036819962 0.2321897518
-0.5806509418 0.3115333445
-0.187036357 -0.063980076
-0.8989926037 0.2505455342
-0.7650291596 0.0375045357
-0.8937068312 0.2519479942
-0.737493746 0.2466994401
-0.8995601657 0.4067203332
-0.7877160637 0.2492036513
-0.8110174951 0.2853921426
-0.4775686575 0.0688367554
11.7023879 0.7768732918
-0.8199618253 0.1985006377
-0.5286260248 0.4206638298
0.4546292442 0.3233759756
1.981045169 2.654889628
-0.5831808797 0.0133192767
-0.8378888612 0.1344002436
-0.8722136696 0.149870117
-0.7571668901 0.2730274788
0.074713731 -0.871344498
-0.5875415852 -0.0946952045
-0.2969625255 -0.3409265403
0.6555922186 1.045289342
-0.6614200401 0.2582344168
-0.7371075931 0.1545234432
0.5610749781 -0.8888066833
0.4416543522 -0.4557042731
-0.3539338269 -0.1760283735
-0.9764943008 0.3326506534
-0.5274846765 0.3962196354
-0.9338711721 0.2857372452
-0.3378187661 0.0516594313
-1.100637584 0.3129108067
-0.8991330271 0.3867267419
-0.6700449451 0.3402633649
-0.3958366501 -0.1693436937
6.956522166 6.314790629
-0.9069278128 0.2303399985
-0.9121985005 0.2122972418
-0.0504300726 0.6426130721
-0.3759382518 -0.046574594
-1.052297696 0.3438524348
-0.3313286791 -0.329396076
-0.0730788842 -0.3063828844
0.389833544 -0.6064286107
-0.7082532576 0.5289495502
-0.7605853955 0.2003569095
-0.5234134903 -0.0465220278
-0.5187313138 0.2059079841
0.8519133932 -1.468290697
1.180052151 -2.074803493
-0.0383193275 -0.7389592666
-0.8432828984 0.1380004757
-0.8360257426 0.1171769854
-0.7928739386 0.2062417083
-0.4622918617 0.0375576085
2.775403126 1.281840403
-0.0208323993 -0.8625678687
-0.9617492645 0.0394691634
0.4448913623 -1.395934378
-0.7558120992 0.1030945703
-1.224479634 0.3107405914
1.70612149 -1.4781504
-0.018896598 -0.4537861363
-0.2249343548 -0.232407442
-0.5002976012 -0.1279144935
-0.4924255236 -0.1343380767
-0.5018180709 -0.0253885998
-1.110254302 0.2831283137
-0.3767759601 0.0909369961
-0.8760776656 0.1167619463
-0.9882475132 0.2009187648
-0.1082488722 -0.4297729669
-0.9910938453 0.3077790231
1.070666028 -1.187514481
-0.2057908072 -0.0906933108
-0.5853995055 0.1064002852
-0.9695545997 0.1446251211
0.5197241084 0.4920996926
-0.2714420979 -0.0690256717
-0.9363845174 0.2366054676
-0.5749877396 0.2008349917
1.765659539 -0.0049330229
-0.9354741075 0.2641838269
-0.754858924 -0.0930888131
-0.7431091648 -0.0224392418
-0.7604645247 0.0855856447
-0.5343635164 0.2903082393
-0.1457142698 -0.50634469
2.302375369 -0.3058920258
-0.2727665442 -0.2021106681
-0.7723321248 -0.0002090184
-0.8458481549 -0.0047852636
-1.101187971 0.3379323094
-0.1877079478 -0.1440239376
0.0791896698 0.0788412536
-0.7117960933 0.3904409916
-0.0040503958 0.9539716596
-1.063000588 0.2531814341
-0.9252539736 0.3036743856
-0.6188884373 0.2561584655
-0.7121211385 0.0774094294
0.3968484863 -0.1228022851
1.17188879 -1.373286027
-0.3059272924 -0.1625517689
-0.8886602456 0.3390620039
-0.9513896181 0.4092342215
-0.3850315179 -0.2999659295
0.0300799496 0.5369302023
0.2825606163 -0.8068977435
4.054643043 3.657988522
-0.5051306969 0.0664758348
-0.2005495657 0.0825098429
-0.3326041637 -0.1512379017
0.0027008113 -0.2890757671
1.206076134 -1.101063886
-0.8348556744 0.1344418826
-0.1435699381 -0.4673080116
-0.6225431715 0.2722182834
0.634065271 -0.1013059477
-0.7584086711 0.0593600995
-0.8723443261 0.2830141636
0.4799904514 -1.229532646
-0.811163857 0.12122686
-0.8180791117 0.3987708764
0.3043698292 0.282202336
0.6728602265 1.015136974
-0.1617152831 -0.1914102012
-0.6706264511 -0.0770201543
-0.3518801057 0.3128977856
-0.4555970423 -0.1737402719
9.658889839 5.850432182
-0.9218320002 0.2074321361
-1.123069875 0.5317326601
-0.0832630598 0.2836966012
0.1181997348 -0.2095788498
-0.4998611508 0.0651472653
0.1789381954 0.7422808361
-0.6421077631 0.4136534661
-0.7340820633 0.1895933162
0.363528426 0.0318877814
-0.2483353995 0.163486484
-0.8319789674 0.3426406079
-0.347186982 -0.5791670188
-0.111093264 0.9746877256
4.086640699 -5.473758688
-0.7740855783 0.1732134364
-0.5880808972 0.0305794072
-0.7855387945 0.3315394285
-1.105429155 0.2705790763
-0.9437536679 0.3086649551
-1.009366339 0.3741933728
-0.5536971041 0.5171901348
-1.022092832 0.310082841
-0.0717244288 -0.8601098355
-0.1583144413 -0.3998382711
0.4727087125 -1.377406952
-0.5024462429 -0.0599856608
-0.0386963219 -0.7109498072
-0.8482075277 0.1395325386
-0.3182250908 -0.2014108603
-0.3148741868 -0.2723105985
-0.6298194075 0.0858708848
-0.2017614768 -0.197376594
1.022105698 1.457286689
-0.428133059 0.1913698477
-0.3138749487 0.2776237723
-0.3034906981 -0.1908543179
1.130266462 -2.371660415
-0.5281070332 0.0523600536
-0.7113926026 0.3311703729
0.753210754 -1.270552124
0.5310215119 1.329959353
-0.5558754107 -0.212271875
-1.064959873 0.3879849532
-0.8630027947 0.2919000687
-0.9481420448 0.3062559549
-0.6222384242 -0.0816110515
-0.4272935577 -0.2774698724
-0.0484597124 -0.4265327087
-0.1771750595 0.4256231459
-0.7870579407 0.1093053897
-0.906725199 0.2131387202
-0.4905411923 -0.1385255171
0.4782796892 0.340366733
-0.9045104534 0.2107799607
-0.4277328434 -0.0727457394
0.8389850256 -0.6921393704
-0.186823784 0.6319735325
-1.029521998 0.3513153682
-0.5459467971 0.3520272133
-0.3270970387 0.4963939964
-0.7548723848 0.1108270613
-0.3267984719 0.4508890201
-0.1723887722 0.6252038034
2.461385642 1.338493013
1.250978727 -2.104633779
-0.411062589 -0.6982646008
-0.7983587145 0.3140399714
-1.000180971 0.1776900801
-0.3507011674 0.0686240633
1.861841058 -2.075794495
1.774598597 1.69157718
-0.3610738553 0.1180724503
-0.4025435433 0.3758406663
-1.04802057 0.3125918703
-0.3574142743 0.0866718768
2.118464622 0.9617530868
1.828755442 -1.501772097
0.1846471953 -0.4199081401
-0.7189507025 0.2347781626
-0.7425573795 0.1369753381
-1.069019207 0.3315449452
-0.919626856 0.2436163962
0.069447981 -1.113836057
0.2801470237 -1.084082821
0.1819994486 -0.7093611854
-0.3658804507 -0.0846520661
-0.8135732556 0.1449126399
-0.0558856262 -0.8520498841
-0.6504382719 -0.0710548468
-0.5774144328 -0.1799769229
-0.2668860188 -0.2446477921
-0.0785337186 -0.4946606777
0.633106948 -1.51202153
-0.6888659796 0.4111107181
4.873933266 3.166537909
-0.7089205705 0.2711310428
-0.9961068032 0.3965719981
0.7612166025 1.313928863
1.65119898 -0.2874571243
4.169818288 -0.6577627009
-0.7530330371 0.4301262298
-0.8831207403 0.0991546617
-0.9732779215 0.144810291
0.0042318959 -0.4370151649
-0.2127329995 0.5586296115
0.1983495007 -0.8917783692
-0.7119451687 0.195658671
0.746650731 -0.970776792
0.0112422213 -0.3106759129
-0.8840427769 0.200095849
1.954563816 1.625172708
-0.8062108545 0.2365251496
0.4678451438 -0.4894627973
-1.062772286 0.2361283158
-0.9704910152 0.2283926398
-1.211782073 0.3383848801
-0.7130632172 0.1128666788
0.6592698211 0.4152589451
0.5584739843 1.344628948
-0.59611649 0.3880334322
-0.6605480197 0.0437694613
-0.0588153338 -0.4737580249
-0.1305947235 0.0394826128
-0.3750139915 0.0461191778
-0.9507042712 0.3746556236
-0.9559352184 0.3384015697
-1.077189756 0.2406334917
-0.1730824972 -0.1717161362
-0.6064249936 0.10479285
-0.8884750937 0.2084056829
0.0048533707 -0.1610748835
-0.8709754917 0.2650648915
-0.7206410794 0.2305249318
-0.7707244821 0.3199538446
-0.6354584753 -0.1568018204
-0.8737929529 0.1299484365
-0.5679778481 0.0053342166
-0.4457287125 -0.2151820892
1.007166188 -1.223824822
-0.5533629165 0.191595182
0.055550011 0.5597684285
0.3047941565 -0.5774921466
1.612053341 -1.791429152
0.8941481162 -0.0710944053
1.201841594 -0.7498333113
-0.7519599811 0.1278640572
-0.3421066458 0.7300833238
-0.0620213766 -0.9063645808
-0.3415259701 -0.212148345
-0.4265840251 -0.3569855906
-0.7912424854 0.0864808732
-0.9601592118 0.2538518723
-0.7623662764 0.3441197495
-1.040002717 0.3228645709
-0.1936586155 0.9077158378
1.253812577 1.738476872
-0.8647491821 0.297010271
-1.076167477 0.3524922863
-0.9349806757 0.3461230416
-0.6127935625 0.0915456646
-0.8281305334 0.2024838121
-0.6765169766 0.2746968402
-1.02568861 0.1864107286
0.2286096565 1.378281367
-0.3865808197 -0.4394287849
-0.8947012614 0.3773561134
-1.092402934 0.312015299
-0.432383683 0.1422974616
-0.2763626898 -0.0435702618
-0.7199812459 0.0928368084
-0.9069787324 0.314949903
-0.2472507857 -0.1092790506
-0.4877356675 0.0514374768
-1.140333183 0.4159559071
-0.9438832613 0.1827995576
-0.5863834764 0.3099900472
-0.8574453222 0.1579519043
-0.8483564575 0.2754991651
-0.9724388166 0.2577723401
-0.7689534442 0.1621238389
-0.958239338 0.2331461488
-0.1005798317 0.6701980063
7.541466609 5.179955801
-0.8010365026 0.0391505609
-0.6094516183 0.1346445104
-0.8822117944 0.1915522768
-0.7537847054 0.0520008611
3.735956615 1.727496647
-0.8972181262 0.1180630998
-0.8156307137 0.1644277948
-0.4854650723 -0.00715182
0.0857766688 0.2536605773
-0.847733954 0.0779720136
-0.835920072 0.0712385076
-1.038330596 0.3737742709
-0.3470934338 0.7714399155
-1.009117605 0.2430181857
-0.3626986689 0.5767754826
-0.2664287475 -0.1924344553
0.6822515792 -1.613754008
-0.1185446067 -0.5417269502
2.627773651 -3.150673748
-0.718093015 0.0825393507
1.48717914 -0.6289676895
-0.7393171238 0.1809254478
0.2331131496 -0.4387388528
-0.6137344814 0.3035779138
-1.043669766 0.3919507459
-1.05642307 0.3371205048
-0.6691865938 0.1341053269
-0.6043640889 0.2019005045
-0.7085103567 0.0862254413
0.5590534362 0.0590049184
-0.0014678393 -0.3790128898
-0.8087172029 0.4968807904
0.2158912754 -0.8406380535
-0.5077111393 -0.0195103943
-0.6718587249 0.3294614629
-0.7113440295 0.3446446985
-0.4557765755 -0.3658041468
-0.5137975246 0.032205515
-0.4216746425 -0.1091812501
-0.4626897884 0.4013784268
0.9425258304 -1.468988855
-0.2975749053 -0.2447986594
0.4753938616 -1.039173363
-0.6393400082 -0.0645678449
-0.7356162821 0.3234113719
-0.537028664 0.2060033813
-0.7158587258 0.1491352421
-0.6387234643 0.1515477022
-1.01189443 0.3379038702
-0.5282910345 -0.2340821506
-0.4749252473 -0.4083680416
-0.0532707951 0.2915116124
-0.2584274161 -0.3968618704
-1.176266089 0.3200990891
-0.2105218214 -0.3633580622
-0.5784236709 -0.2460281573
1.465217906 -1.078454277
-0.9791850416 0.4897586208
2.128570949 -2.434448836
-0.4474968797 0.1129655303
-0.7599389936 0.1298927256
-0.2858560374 -0.1941133837
-0.9397848373 0.1380595482
-0.0431820238 -0.780657119
-0.0921477877 0.1953161789
11.48161682 5.490547578
-0.619957504 0.1866972626
-0.7614029141 0.6042878769
-0.5594662681 -0.1825001696
-0.7213259843 0.1574843583
1.254390524 -1.876329788
-0.4990067151 0.5050941896
-0.5687396658 0.1182726955
-1.071611423 0.2548154998
-0.9057926695 0.3148407301
-0.7957128995 0.2577501195
0.4247581482 -1.221678121
-0.6478259179 0.0500862635
0.4658676087 -1.160513432
-0.3746871157 -0.0965710366
2.607142619 -4.086078069
-0.0999435227 -0.8126894876
-0.8705861272 0.1177451577
-0.4142065312 0.4219026234
-0.6386095761 0.45900074
0.7063982197 -0.6607896628
-0.6976727707 -0.0045764748
-0.9432132327 0.1880355889
-0.661373041 0.1485207465
-0.7887370215 0.3633049554
-0.957916706 0.2880755308
0.175206291 -0.6975261235
-1.043533466 0.3915277625
-0.9764764062 0.2327924286
-0.6957960045 0.09203955
-0.8810162185 0.4007311944
-0.7806761854 0.3195277754
-0.6125622641 -0.1179435488
-0.9007554045 0.1024323813
-0.0786862994 0.0165614453
-0.065919223 -0.6850766068
-0.3782536193 0.089506355
-0.0301935305 -0.3747830045
-0.8190001858 0.2847745543
-0.5683248467 0.2037284309
-0.1279660742 0.0560371875
-0.6986815501 0.1781075389
0.0271246671 -0.5289720751
-0.6013394325 -0.1127741579
-0.6985235538 0.1958120347
-0.8045146338 0.2837861708
