-1.928900212  0.3412102529
-2.507886118  0.4297257464
-0.5339178778  -0.3377799479
-2.572869011  0.4005216191
0.3188664477  -0.8346361587
-0.3308213624  0.1283374069
5.124112115  -0.899659423
0.4093930484  -1.41466632
0.9149337292  -0.377276542
-0.8887378093  -0.1690747149
0.5007564415  -0.1894287719
-1.336357934  0.1529566479
1.753624512  0.532973791
-0.3322859112  0.3877392019
-0.2128106899  0.1891276595
-2.260109836  0.1953877516
-2.665749128  0.1925018139
-0.6670520806  0.0649902498
-2.543074463  0.9987508978
-1.723222185  0.1576416161
2.527812878  0.5449647844
-2.593177342  0.1877866467
-0.487141446  -0.0217376237
-2.448926423  0.1554092151
0.2808390401  -0.655328972
-1.827377218  0.203357346
7.548756696  -1.294266987
2.189789821  -0.7895261103
4.02901373  1.260902355
-0.3325105912  0.1731233565
-1.200366263  -0.0451706724
-1.878886538  -0.0089603558
-2.220928557  0.0270133435
-0.6973335268  -0.0825286739
-0.5325555288  -0.2442785551
1.169795066  -0.0363456299
8.050242814  1.280178976
3.797890314  -0.130287051
5.018342765  2.437826855
2.360056089  -2.257435686
-1.837464162  0.0007420002
-0.6739574285  -0.4274756648
-1.415405328  -0.0051374225
-1.01868223  0.4685160589
-2.449595985  0.0991488206
1.926594456  -1.330217467
0.8318351203  0.7989317722
-0.6547069788  0.2102986686
-1.467396862  -0.0209087933
-2.489835181  0.2309621859
-2.431135728  0.7444845836
-1.871924411  0.3852083437
6.586551161  -1.998266511
0.1537603036  0.0104822352
4.28576629  -0.6999330807
9.086722352  0.2735397396
3.163896718  -1.507149826
1.717140083  -1.145581239
1.092024262  0.1573549987
-0.6808798753  -0.0049061312
-1.010376914  0.0032255498
-1.00812831  -0.1013255966
0.0722191413  -0.3970145972
0.3734468286  -0.3243622919
-1.401913673  0.2404185602
0.3413747175  -0.6996937225
1.785266625  0.3464566578
-0.7934888046  -0.1444359944
-0.4605059121  -0.5319008486
-2.357954164  0.0875773205
0.1854151866  -0.102897024
-0.8079456719  -0.3967017483
4.001771207  0.5066786176
-0.0017695665  -0.2706549709
1.39228017  -0.1025808913
2.661410856  -1.573072607
2.234932834  0.1160916318
-0.431671962  0.0212796306
-0.6074681021  -0.0714705692
-1.616799681  -0.5932186243
-2.54272756  0.2869711547
-1.383876624  -0.4424768404
-2.511881838  0.2978908433
1.12893325  -0.1250603701
-2.135080246  0.1020701912
-0.6264759734  0.3192938736
3.332093559  -0.1558361597
8.678134245  0.4659204201
-2.475214535  0.2614476047
-0.8686994316  -0.5034637805
9.131236598  2.97095869
0.7224631822  -0.9773129641
3.997366126  1.166367161
-0.425040878  -0.4151590105
-0.0028840154  -0.0785071014
-2.528881383  0.3589039238
-1.351627278  0.1083818684
-2.362852619  0.1879200242
2.256203707  -0.3934720333
-2.248228577  0.1932223745
0.6970323042  0.3277284165
-1.493912656  0.1423095431
-2.48717341  0.1548891057
1.718266118  0.4096968509
-1.100205184  -0.10190875
-0.5078060438  0.1184816629
-1.953836148  0.1421847036
-0.8205007936  0.2828514438
0.2300169353  0.4677293787
1.695589992  1.57563225
-1.242874002  0.1553156317
0.1805075808  -0.3491538709
-1.338877503  0.5334386033
0.4251443271  0.4530441386
-1.2998417  -0.3802517597
-2.137820512  0.0478814439
-2.298522583  0.2097314923
0.615858429  -0.6786308664
-2.51709979  0.5464697332
-1.821999175  -0.1156554568
3.896902436  -0.4307669979
-2.697957583  0.1417449256
-1.596504386  0.1643868131
-1.786417442  0.0032945165
1.824886186  -1.573177867
-1.977083779  0.0698148573
0.0538258354  0.1571640305
-0.615528313  0.3587599535
-0.6342534467  0.3384638254
0.0825724657  0.0200268166
1.469957073  -0.4259509477
-1.280078  0.0978406208
-0.7436767338  -0.4278744896
-0.2151337058  -0.3958518671
-2.065215655  0.2480305928
-2.308356268  0.0562669318
1.009808877  -0.3864911878
-1.424203756  -0.2423265234
-2.069992329  -0.0836350824
-0.3797866196  -0.7765529032
-1.557315228  0.210627529
-0.5975325968  -0.0952721778
-1.137589169  -0.1444166339
0.026622064  -0.0571553856
5.070411569  1.032516689
0.6834403005  0.7665398605
-0.7152616354  0.4107742291
-0.3213755991  0.1041723465
3.167162823  -0.0261694532
4.170307239  0.414393496
-1.546504826  0.1672754059
-2.740011818  0.1678047683
1.426228882  -0.23716177
3.970692003  -0.3146618231
7.273832214  0.5320546956
3.914392831  -0.0048720735
2.418916547  0.3847579857
0.1105984579  -1.367054155
1.544118916  -0.1609015115
-0.1565163144  -0.0250287323
-1.156757113  -0.0953094215
-1.346489194  0.1248793756
5.649344364  -1.389793735
0.6551970961  -0.3466873409
-1.934509987  0.143428077
-1.624560666  0.0423604572
4.477615133  -2.009393206
-0.4367728385  -0.0978179018
-1.621323769  0.1451893801
1.512441952  0.3890188501
13.20984359  2.2632146
2.921951953  -0.7708243514
-0.7318993581  0.2400883172
3.291054846  -0.1925197603
-0.0036734675  0.2877644076
1.278863421  1.220360802
2.435258641  0.0835751074
-2.012707392  0.0900810543
-2.021943862  0.3079600642
-2.326971635  0.4138901419
-2.276882876  0.3322434939
0.3305604274  -0.6865728196
-0.3007771037  0.0862971241
-2.275287155  0.0553675915
-1.576589762  -0.6043935179
-1.190740071  -0.0719647124
-1.666006353  -0.4553493648
-2.199048445  0.3285298509
-1.383023386  0.0679526712
-2.480974325  0.191348003
2.870030334  -0.8338902612
-0.7186480914  -0.0974090893
-1.739901467  -0.0515468268
0.3945394255  -0.3991806556
-2.171317808  0.2861666675
-2.401758374  0.5118070171
-2.955943318  0.1409259469
-2.061676481  0.1754293782
-0.0958515344  -0.3506468205
-1.660581565  0.226492406
-1.35883591  -0.0546464495
-0.8751603666  0.3739953872
-1.365893478  -0.3497046981
4.449918829  -0.1535500796
-2.032829335  0.1241516652
-0.2805203435  -0.4517690666
-1.584216189  0.4718444359
-0.0351817705  0.1077357083
-2.134718411  0.1378292794
-2.417852672  0.250683165
-0.9341600344  -0.1225886054
1.936511617  -0.7725893669
3.740762829  0.274422717
2.530189935  -0.2404716356
0.6882958282  -0.0785841003
2.331708183  0.3233559464
0.7658375408  -0.1341725497
-0.4618419972  -0.3740918516
-0.8943636126  -0.7648901549
-2.379738263  0.1021029407
-2.141436469  0.2264995089
2.510954541  -0.588724476
-1.908740736  -0.0544210619
2.202730579  -1.009482284
2.89712591  -0.9636222657
-1.406233413  -0.0892132692
12.86262635  5.084801012
1.968147011  1.154703943
-0.4074775951  0.3476584892
0.8870252318  0.1381267721
-1.394762714  -0.2772302537
4.520922521  -0.3573162991
-1.970638744  0.3821724437
-2.661029633  0.4504123005
-2.359596548  0.1761135417
2.759867615  0.7648935583
0.2023894444  -0.2481520042
-0.7544793452  0.1359046543
2.430664557  0.1936674288
-1.703470229  0.1663947997
-1.680252703  0.1687401107
-1.487879393  -0.4452568417
0.3581538071  0.3775581205
-2.014872051  -0.1371736358
2.910559623  -0.1345252297
4.414791991  0.1761560464
0.8485013519  -0.2017606804
-2.734268501  0.6555659906
-2.784885145  0.820421224
-2.559206712  0.3767994971
-2.777751193  0.5638507577
-2.633043379  0.9394986395
-1.138580997  0.1905002431
-2.28152626  0.1997494643
1.268520237  0.2756840345
3.418112634  1.320732899
0.5810249296  -0.1027725563
1.530692147  -0.777419849
10.3105753  -1.71819144
-2.597069072  0.6873778696
-2.756071875  0.5779087211
-1.358822107  0.1973868652
2.751189872  0.623845615
3.530825045  -0.1410264884
2.195021044  0.2987338274
-2.300665061  -0.0188139392
-2.588584622  0.5458301966
-0.3021783225  -0.3199024848
-1.526879004  -0.5720086085
-0.9123648489  -0.527405257
-0.6934929521  -0.4112220325
-0.0791127887  -0.0008753115
1.108091742  0.2856136405
1.236073925  -0.3009256396
-0.8346354403  -0.4740666891
1.959742225  0.3183673368
4.383182463  -2.303122341
-1.440338653  -0.4862242688
-1.371080429  -0.3106535074
-1.246259523  0.1426181067
-0.8785653955  -0.4928438098
0.2032205986  -0.1134563707
-1.143487805  -0.0176908014
-2.510998627  0.0862787354
-2.466216902  0.2740456453
-0.6008763501  -0.3275821068
-2.474556665  0.3815138997
-2.950910655  0.4532104659
-2.89017248  0.2565462337
-1.381979055  -0.166543273
7.347907087  0.9869303102
-0.7130762102  -0.0584317214
2.373467379  0.1447073274
0.3984055994  -0.0703637799
0.4079129872  0.2346997317
-0.4092462385  -0.1786568735
-2.396816964  0.0996102471
2.689480018  -0.7903987941
3.440396991  -0.190070942
4.116517244  -0.5996173712
1.854123403  0.5433208183
1.291909793  -0.2329756444
-1.602956224  0.0433143001
-0.9633226007  0.0782909312
-2.296453798  0.0262750028
-2.195805834  0.5446119533
1.88141683  -0.1416437604
0.384602691  -0.1089432248
-1.49708167  0.1604870845
-0.4094864731  -0.0638603223
-0.8906951446  -0.6567166103
-2.410654588  0.0567544135
-0.8125918203  0.5957830231
-2.624917623  0.2130390356
2.610486727  -0.9258493017
0.2931226243  -0.2560323709
-1.466080199  -0.0454047528
0.092091115  -0.3208540444
-1.246122869  -0.0184160314
-1.299913657  -0.34976975
-1.358549388  0.1620989598
-2.946490596  0.2314409675
3.334588367  -1.387426061
6.43048787  0.3372906024
-0.3249709509  0.0541662878
-1.004938519  -0.1016533211
0.9522633281  0.3744304575
1.708775959  -0.7907366118
-0.983112616  -0.3032698287
-1.884032125  0.2538577727
0.4189564894  -1.392678525
-2.097541389  -0.0465388539
-1.056830223  0.3633980438
-0.6748429146  0.1308092345
-1.020498886  0.3861134305
2.117738099  0.3256680718
-1.625856702  0.1749266571
-1.184578315  -0.6097961363
3.106687268  0.4619312344
1.327178088  -0.16010956
-0.5646436939  -0.132537557
-2.530095525  1.099994168
-1.756324263  -0.081326555
-2.684672682  0.220860335
0.2320388837  -0.2658108008
-2.456122262  0.1049669089
-0.0420747395  -0.9661044436
0.9573616098  0.1198959687
-2.177376397  0.0968892165
-1.65279797  0.5378306925
-0.947811033  -0.2064573945
-2.753701676  0.649980811
0.1792067227  -0.4584442149
2.157642028  -1.421528645
-1.69654331  -0.1745340302
-0.0929707228  0.1005492079
1.456748665  0.6815215775
3.315681983  -0.2197773834
-2.701009491  0.0893523949
1.16351525  -0.5208867971
-0.5621754209  0.0464861829
0.4424748371  -0.2503079968
0.1362074589  0.7386498787
-0.8922290324  -0.1432454604
-2.702610686  0.2323214161
-0.5855503614  0.2638942808
0.0637947449  -0.4856703908
-1.516794452  0.2815155244
0.7118671167  0.1182629321
-2.584204397  0.215867867
-1.460996355  -0.4769832162
-2.696217008  0.3288111934
-2.198263701  -0.0728368754
0.3314257552  -0.678845678
-2.062060981  0.0603152779
-2.509519821  1.196165554
-0.0324556758  0.4127932022
-2.173265591  0.2132994871
-1.007059807  0.5949756367
-2.115784972  0.1229922666
-0.5188844852  0.1799687533
-2.243464765  0.132168019
4.04677708  -0.2971003801
-0.2159363639  -0.728245625
-1.104703097  -0.1587662206
-0.3854045762  -0.6170858095
0.1625060436  -0.4189169961
-0.1759628255  0.1819441188
-0.7620972944  -0.1535461166
0.1807176589  -1.010695669
2.087807076  -0.9599505457
-1.65015161  0.1288891746
-1.030718437  0.2324009619
-2.103588932  0.1250242408
-2.641013958  0.5842066606
-1.576943105  0.3483163984
0.8033591407  -0.570274966
-2.765419878  0.1261662696
-0.3331711335  -0.227441845
-2.616097158  0.6238780377
-2.179027867  0.3665366758
-2.447153297  0.1604057994
0.6294772248  -0.0842324157
0.1031538207  0.9055158975
2.967729167  0.0611410156
0.0133784284  -0.0999615764
1.336655182  -0.2778814528
-1.141664505  -0.4959444252
1.677700264  -2.008499328
-2.636587408  0.1085224568
1.33859866  -0.7342744539
-0.589459659  0.0301562566
-1.587552887  -0.5070408209
0.530047476  -0.7798012332
-0.2170343615  -0.2057810567
-0.6206671435  -0.2700802851
-1.184900752  0.2459332704
-1.670300308  -0.1530687861
-1.923580659  0.1936343996
1.759989024  -1.216700664
7.065284141  -0.5685000972
1.576319314  0.0921180746
-0.1799238689  -0.3388883802
1.658577215  -0.9771386023
5.487777276  1.142081426
-2.563982137  0.566146572
-2.338017983  0.5229802101
4.387361854  0.7609152046
-0.731435037  0.1918539667
1.138222412  0.332920248
4.224209592  -0.8629307823
0.9535315548  -0.4074612542
0.5190845433  -0.9591548193
2.621524216  0.4886115015
9.61596  0.6490507497
-0.1013403544  -0.8914870717
-0.7437758057  0.0342375701
-0.0176607377  -1.105107474
-2.233683101  0.1108439103
-0.4982471534  0.4119288978
-1.945733433  0.2277252961
1.195721727  -0.1879433143
-0.097964345  0.2504520005
-0.7795831079  -0.1333603328
-0.4853700857  0.1462313086
0.6312089472  -0.8392296746
1.624543542  -1.101958573
1.284166806  0.713354078
-1.486530212  0.1719027826
-0.2659072097  -0.179450919
0.045921493  0.2999823877
4.810472121  -1.172851883
-2.57735068  0.1019381127
1.344995663  -0.9710066078
1.140350287  -0.1970130153
0.6158905106  0.303842913
-1.247840214  0.1749269455
-0.9906567946  0.6692046581
-1.60181186  0.3859742711
-1.816772316  -0.0266391225
-1.507096291  0.1727755881
0.4752115253  -0.3491904167
-1.768189556  0.0429895749
-1.703791867  0.0144384267
10.24381013  -0.3680429492
-1.342181398  -0.8115316054
-1.399133043  0.5115819685
-1.541749353  -0.0190790455
-0.0413048857  -0.3705390015
-1.55524839  0.0276962436
0.1843546966  -0.0509881711
-1.149512687  -0.2440629334
1.012987354  0.2816212542
-1.946346189  0.0909765829
-0.8881862973  -0.3977837804
-0.5006017137  -0.0576674681
-0.0385650092  -0.2980221971
-2.278709395  0.1211426864
0.2367677082  -0.3445355956
-2.61785966  0.2932475756
-2.580367989  0.4807655896
-1.779548128  0.3465855611
-1.129323717  0.4252569792
-1.481981458  0.1289770161
-2.791834159  0.249377163
-2.70524946  0.3900725697
0.2755152189  0.1445693627
1.24813359  0.0696465032
9.328890156  0.8658412482
-1.844251393  0.0081800144
-2.302407455  0.1773910736
-2.130095107  0.2605162387
-1.118444208  0.2861847972
-2.563038291  0.2444845777
1.810212255  0.1829598038
-1.005541839  -0.1395380849
-1.568080499  0.0814475251
1.900800568  -0.3759989376
-0.8103284526  0.5293022959
1.157530711  -0.1618887176
0.9536074032  -0.3854739648
2.967781533  0.8605641623
6.302057247  0.9593702681
2.204887963  0.0643259311
1.7131416  -0.6012428086
1.417170996  -0.4485010674
5.752349098  0.1490145908
6.879164917  -1.224454432
-1.025777662  -0.0540619796
5.484614998  1.041063385
-0.1662177972  0.2674522672
-0.9946498986  -0.5254172435
-0.6436872416  -0.3957939249
-1.883166087  -0.0351975534
3.407698962  0.1366880473
1.361234509  -1.059198237
-2.17511499  0.1154059549
-0.5347196325  -0.1475435523
0.1372720487  0.796524163
-2.938678009  0.2106174229
-2.551498881  0.5839919889
-2.875247542  0.2733328252
-1.678731952  0.0076351614
-2.020464094  0.095761979
-2.794926779  0.2852912944
-1.561066733  -0.074646192
-1.657944701  -0.0230798913
0.6514275441  -0.1969141266
-0.5011152626  -0.4585697705
-0.2756772864  -0.6189808048
2.384999845  -1.494773511
-0.9137937995  0.4185609147
2.018135571  -1.466206868
-0.9593183389  0.1500972029
-0.7495342053  0.0558098569
1.507905599  -0.4378992078
-0.4382806344  0.2730677598
-0.3842393158  0.0750856369
1.239089982  -1.347828174
1.229228855  -0.3762671206
-1.000431001  -0.314206317
-1.066834389  -0.0002802281
1.670694723  0.2028161645
5.407642436  -0.8792543718
-0.7214396283  -0.5505513612
6.976361272  2.377895055
-1.08602353  -0.3042549231
-2.325421977  0.2524478663
-1.479832462  0.4044080009
-2.578649756  0.1518626231
-2.485684139  0.1094207462
2.85171446  -0.1167652365
-1.359860689  -0.0599278066
3.252105699  -1.126172564
9.704737522  2.921753007
-2.342590299  0.2622711468
1.060267382  0.5592264946
2.661329926  1.297428685
0.7909380933  -0.0881295297
-1.224476135  0.2804580943
-2.502479778  0.2158507567
-0.4491713611  -0.2933718622
-1.698780883  -0.2370260199
6.75298231  0.2760025336
-0.0813834168  -1.030156856
-2.102309564  0.6868831332
-2.366426037  -0.1539090473
-2.24872184  -0.017861406
-1.874617279  -0.0926167862
-0.5482235588  -0.5603035146
-2.488943876  0.2494884077
-1.916451647  0.2147113183
-1.271811394  0.2755841194
-1.678307031  0.0657351303
-1.900232306  -0.0896546136
-2.440442777  0.0849751117
-2.420269098  0.1033010352
-1.551284073  0.0395480535
-0.8795948639  -1.444789204
-1.033508582  0.0148476827
-0.3470466676  -0.7470729183
-1.489774547  -0.3096679604
-0.5557578039  -0.9066453458
0.2141032144  0.1441899035
2.496454605  -0.6261121736
-1.174282806  0.0109998136
-2.104674532  0.0232374609
-2.597688004  0.1840139006
-2.019297342  0.5459070951
-2.652327054  0.1561223853
-2.389864598  0.2245050259
1.761290582  0.0754930379
1.019162085  -1.73503133
-1.447264946  -0.7234148881
-1.543304176  -0.0867405604
-0.1787251377  -0.3106438571
0.5382402283  -0.2568311537
1.270217651  0.1560900448
-1.626951206  0.1284489995
-1.474770214  -0.0466044054
-1.968762176  0.3389037136
-1.803453614  -0.1989299979
-1.25092289  0.2184847958
1.117211756  0.1349947142
-0.2992432094  -0.5161726818
5.675622361  1.056959915
4.749122916  -0.1383717935
-0.8448440317  0.2338352943
5.523273708  -1.171838439
-0.27071843  -0.5368548037
0.2304127891  -0.4636469723
-1.125557181  -0.1436986816
3.337963744  -0.6350609578
1.20480583  -0.6378496003
4.756231824  -0.3736259214
8.329674353  -0.9820388956
6.342143876  -1.110699889
1.641354158  0.2307675525
0.9644974313  -0.245248509
-1.025876004  -0.3563192222
-0.0508469895  -0.290859385
0.3639708447  -0.0629038981
-0.6775007914  0.2394624177
0.4169942189  -0.1153435619
1.090383045  0.0779757028
0.4073394115  -0.3842354511
-0.0187038412  -0.457609232
-0.7392565758  0.1487956845
0.1797906567  -0.5855286337
1.441042002  0.7697648115
2.880876175  0.0637114293
3.44565667  1.395822272
-1.362834348  0.0701089615
-0.890491182  0.267561193
3.50512014  -0.7946333874
1.623054524  -0.9791254092
5.563803374  -2.266012992
2.250599494  0.0828287336
-0.8350287966  -0.2157630705
4.190337032  -0.3794556394
-0.1177006207  0.3391124464
2.483796485  -0.7868334522
6.150446767  0.3077296556
0.9088914373  -0.6464293943
-1.863130384  -0.0017901318
-1.362398487  -0.020499644
0.4817843916  0.1442400639
1.483042102  0.1172320168
0.2647772697  -0.2732569266
-0.1836050297  -0.1640502037
-1.029994945  -0.2411577604
-1.449938909  -0.4939649118
-2.614512392  0.240354657
-1.607528487  0.208240139
-0.1740740913  -1.033442124
-1.651055073  0.0048372359
6.072385396  0.7164422953
-2.175377604  -0.0696183023
-0.0761056415  0.675778415
2.0314981  -0.6270879643
-1.790223191  0.1876410107
5.327270332  1.736666286
-1.636516683  0.1926989821
-1.948535912  0.0853692331
-1.388458695  0.3039039889
1.616008627  -0.2451195174
0.4934784874  -0.9588879708
-1.629921617  -0.1370478357
0.1972846597  -0.6560492945
-1.101932949  -0.2822954799
2.481757347  0.8521999768
-1.320377035  -0.0916969498
-2.12734364  0.2226164937
-1.203276655  -0.3371221476
2.959121114  1.562018049
0.5445268019  -0.2609033338
-2.501522838  0.0647490327
-0.5326884466  -0.8490337183
-0.5957295084  -1.21764689
-2.114351804  -0.177638742
3.297455406  -1.031722623
1.15391805  -0.070745337
1.152893687  -1.063999213
-2.654438471  0.2465717096
-0.6735214746  -0.6179938114
-0.346040863  -0.3983199479
-0.6283641725  0.2764600747
-2.368422521  -0.0287197886
-0.7355617974  -0.1738432501
-1.621156052  0.1325501761
-1.106756063  0.2285307446
1.234480429  -0.6542187635
1.389798033  -0.4277951425
1.321468006  1.366156754
6.016404558  -0.9110181493
4.999174221  -0.6914156185
3.833685428  -0.2504903372
4.18241338  -0.6125112424
0.201551203  -1.431639435
1.859426397  0.2995103484
4.308189129  -0.7979184522
-0.7950142869  0.3828161259
2.900416605  -0.3719289733
0.159585418  0.4800211311
-0.7965746828  0.1802681557
0.1321306604  -0.1316860613
7.655295639  0.8548969279
0.3620001312  -0.483231978
-1.882998704  -0.171128935
-2.313548732  0.487462879
-1.902383267  -0.4569959208
-1.988537295  -0.0296370949
-0.7858500124  -0.4851215373
-1.194901076  0.1944484639
4.499113578  0.4516517674
0.9175901401  0.3946910351
7.512954735  0.4418496145
-0.1306964856  -0.1088067616
-0.2185073435  0.2061145574
5.800888074  -0.4149273799
-2.150199147  0.1299142368
3.570899685  -0.5555860049
5.008119138  -2.744807501
-0.5257024619  -0.0266785127
1.31403876  -0.2823138085
-1.135058444  0.2998379282
-1.757791038  -0.0685728582
-1.439493596  -0.0457397747
-0.583761975  -0.3452304803
-2.498467841  0.079455927
-1.197903203  -0.8076296336
-1.670375125  -0.3589668956
1.695969691  -0.319050626
-2.528344598  0.2861433813
1.828018508  -0.2573651397
-2.243187237  0.0248056591
-1.258011615  -0.459289367
-0.2822716731  -0.3910056988
-0.8807813134  -0.272981952
0.6730606247  0.0736143407
0.9676069086  -0.2181092853
1.078152757  -0.5300845562
-2.065154322  0.1187922219
2.607834937  0.4315532947
-2.694942798  0.2902760347
-1.930616719  -0.1575135915
-2.70217167  0.2225627052
-2.027430005  -0.0513458546
-2.459221615  -0.1606319344
